QUARTER_END,SYMBOL,DATE,OPEN,HIGH,LOW,CLOSE,ADJCLOSE,VOLUME,UNADJUSTEDVOLUME,CHANGE,CHANGEPERCENT,VWAP,CHANGEOVERTIME,SMA_5D,SMA_10D,SMA_15D,SMA_20D,EMA_5D,EMA_10D,EMA_15D,EMA_20D,WMA_5D,WMA_10D,WMA_15D,WMA_20D,DEMA_5D,DEMA_10D,DEMA_15D,DEMA_20D,TEMA_5D,TEMA_10D,TEMA_15D,TEMA_20D,WILLIAMS_5D,WILLIAMS_10D,WILLIAMS_15D,WILLIAMS_20D,RSI_5D,RSI_10D,RSI_15D,RSI_20D,ADX_5D,ADX_10D,ADX_15D,ADX_20D,STANDARDDEVIATION_5D,STANDARDDEVIATION_10D,STANDARDDEVIATION_15D,STANDARDDEVIATION_20D,MONTHLY_RETURN_PERC,CURRENTRATIO,QUICKRATIO,CASHRATIO,DAYSOFSALESOUTSTANDING,DAYSOFINVENTORYOUTSTANDING,OPERATINGCYCLE,DAYSOFPAYABLESOUTSTANDING,CASHCONVERSIONCYCLE,GROSSPROFITMARGIN,OPERATINGPROFITMARGIN,PRETAXPROFITMARGIN,NETPROFITMARGIN,EFFECTIVETAXRATE,RETURNONASSETS,RETURNONEQUITY,RETURNONCAPITALEMPLOYED,NETINCOMEPEREBT,EBTPEREBIT,EBITPERREVENUE,DEBTRATIO,DEBTEQUITYRATIO,LONGTERMDEBTTOCAPITALIZATION,TOTALDEBTTOCAPITALIZATION,INTERESTCOVERAGE,CASHFLOWTODEBTRATIO,COMPANYEQUITYMULTIPLIER,RECEIVABLESTURNOVER,PAYABLESTURNOVER,INVENTORYTURNOVER,FIXEDASSETTURNOVER,ASSETTURNOVER,OPERATINGCASHFLOWPERSHARE,FREECASHFLOWPERSHARE,CASHPERSHARE,PAYOUTRATIO,OPERATINGCASHFLOWSALESRATIO,FREECASHFLOWOPERATINGCASHFLOWRATIO,CASHFLOWCOVERAGERATIOS,SHORTTERMCOVERAGERATIOS,CAPITALEXPENDITURECOVERAGERATIO,DIVIDENDPAIDANDCAPEXCOVERAGERATIO,DIVIDENDPAYOUTRATIO,PRICEBOOKVALUERATIO,PRICETOBOOKRATIO,PRICETOSALESRATIO,PRICEEARNINGSRATIO,PRICETOFREECASHFLOWSRATIO,PRICETOOPERATINGCASHFLOWSRATIO,PRICECASHFLOWRATIO,PRICEEARNINGSTOGROWTHRATIO,PRICESALESRATIO,DIVIDENDYIELD,ENTERPRISEVALUEMULTIPLE,PRICEFAIRVALUE,TARGET
2022-03-31,WU,2022-03-31,19.12,19.17,18.59,18.74,16.48,5781800,5781800,-0.38,-1.99,18.83,-0.0199,18.964,18.615,18.275333333,18.1235,18.881890748,18.66235693,18.527030642,18.464147523,18.994,18.805818182,18.591,18.411666667,19.047131786,18.996293583,18.783237464,18.61906281,18.979543265,19.169050646,19.065415695,18.857799795,-80,-38.974358974,-32.75862069,-32.75862069,51.482426309,55.225112534,54.028036679,53.065719254,52.610069936,26.660656891,17.58936079,14.023710071,0.3032226904,0.4307957753,0.6164075131,0.5974887028,3.08,1.280974633,0.8650200267,0.8650200267,0,0,0,64.666463135,-64.666463135,0.4331573938,0.2055031583,0.3134031323,0.2537855845,0.1902263943,0.03455181594,0.8313492063,0.03397370793,0.8097736057,1.525052632,0.2055031583,0.2985733976,7.183956916,0.873425896,0.8778097184,9.576612903,0.07891102782,24.060941043,0,1.391756958,0,9.403580146,0.1361456996,0.5069708492,0.4314321926,3.284664132,0.3129901125,0.1730552912,0.851,0.07891102782,2,-6.711409396,3.225806452,0.3129901125,20.955017007,20.955017007,6.396928269,6.301508694,43.436721504,36.96465,36.96465,0.08270730161,6.396928269,0.01241726893,30.56526204,20.955017007,-10.57
2022-03-31,WU,2022-02-28,18.84,18.84,18.06,18.18,15.78,8365100,8365100,-0.66,-3.5,18.36,-0.035,18.932,19.392,19.150666667,19.0575,18.833540616,19.034655813,19.037046145,18.987268319,18.738,19.122363636,19.19725,19.140428571,18.499422131,18.927519439,19.133636586,19.21319917,18.302147773,18.65054692,18.955772986,19.134872807,-93.103448276,-94.871794872,-93.670886076,-93.670886076,26.313830225,37.689102769,42.74033012,45.195844168,42.88846005,24.292375163,16.009670387,12.828528346,0.4785561618,0.5777161933,0.6273485652,0.5966814477,-3.86,1.280974633,0.8650200267,0.8650200267,0,0,0,64.666463135,-64.666463135,0.4331573938,0.2055031583,0.3134031323,0.2537855845,0.1902263943,0.03455181594,0.8313492063,0.03397370793,0.8097736057,1.525052632,0.2055031583,0.2985733976,7.183956916,0.873425896,0.8778097184,9.576612903,0.07891102782,24.060941043,0,1.391756958,0,9.403580146,0.1361456996,0.5069708492,0.4314321926,3.284664132,0.3129901125,0.1730552912,0.851,0.07891102782,2,-6.711409396,3.225806452,0.3129901125,20.955017007,20.955017007,6.396928269,6.301508694,43.436721504,36.96465,36.96465,0.08270730161,6.396928269,0.01241726893,30.56526204,20.955017007,3.08
2022-03-31,WU,2022-01-31,18.6,18.93,18.45,18.91,16.41,7403600,7403600,0.31,1.67,18.76,0.0167,18.42,18.325,18.378,18.4215,18.553116059,18.424451622,18.370465782,18.323903099,18.580666667,18.391090909,18.369666667,18.389809524,18.754823856,18.544394086,18.506303008,18.490895995,18.894731351,18.625936848,18.521685211,18.543974856,-1.290322581,-4.375,-15.46961326,-15.46961326,72.901845951,62.277978939,58.732536508,56.424385126,22.715730775,11.285334851,9.927035793,11.597670426,0.3752865572,0.3527109298,0.3067289792,0.3004375975,6,1.280974633,0.8650200267,0.8650200267,0,0,0,64.666463135,-64.666463135,0.4331573938,0.2055031583,0.3134031323,0.2537855845,0.1902263943,0.03455181594,0.8313492063,0.03397370793,0.8097736057,1.525052632,0.2055031583,0.2985733976,7.183956916,0.873425896,0.8778097184,9.576612903,0.07891102782,24.060941043,0,1.391756958,0,9.403580146,0.1361456996,0.5069708492,0.4314321926,3.284664132,0.3129901125,0.1730552912,0.851,0.07891102782,2,-6.711409396,3.225806452,0.3129901125,20.955017007,20.955017007,6.396928269,6.301508694,43.436721504,36.96465,36.96465,0.08270730161,6.396928269,0.01241726893,30.56526204,20.955017007,-3.86
2021-12-31,WU,2021-12-31,18.17,18.25,17.84,17.84,15.48,4251100,4251100,-0.33,-1.82,17.98,-0.0182,17.846,17.779,17.951333333,17.871,17.872850735,17.851000937,17.813554642,17.79248016,17.880666667,17.838909091,17.876416667,17.892380952,17.889234522,17.910803609,17.909483157,17.81344913,17.900195034,17.872515822,17.984668656,18.05732272,-50,-42.857142857,-48.717948718,-43.930635838,48.777440607,51.127455235,50.065374032,48.617827029,21.316495524,17.690386674,19.105225545,22.09414281,0.108554134,0.1780702109,0.2904678219,0.3246675222,12.77,2.014686956,0.9147550912,0.9147550912,0,0,0,56.644764435,-56.644764435,0.4432596513,0.2465753425,0.1408001245,0.1313823163,0.06688778331,0.01913073044,0.4746906637,0.04222536187,0.9331122167,0.5710227273,0.2465753425,0.3721199071,9.233408324,0.8942925089,0.9022808464,12.279069767,0.1094292502,24.812992126,0,1.5888494,0,9.928902628,0.145611152,0.8980254936,0.8120469883,3.019995001,0.5503554502,0.2796544209,0.90425828,0.1094292502,1.306545455,-10.444767442,6.141880342,0.5503554502,20.072508436,20.072508436,5.555560399,10.571362559,21.969172053,19.865805733,19.865805733,-0.4017117773,5.555560399,0.01301524395,43.240851476,20.072508436,6
2021-12-31,WU,2021-11-30,16.08,16.15,15.69,15.82,13.55,12170700,12170700,-0.26,-1.62,15.89,-0.0162,16.378,16.692,17.174666667,17.431,16.297165721,16.702472335,17.05109263,17.36441486,16.204,16.478545455,16.769166667,17.014095238,15.93165201,16.036324244,16.127803689,16.233428675,15.879780975,15.953826234,15.992563928,16.016850339,-92.168674699,-94.144144144,-95.501730104,-95.911949686,13.804444034,22.29681191,25.856523334,27.94056759,60.567468805,54.408839699,47.77284513,43.589483376,0.3703187816,0.4482811618,0.7877128636,0.8208830611,-13.17,2.014686956,0.9147550912,0.9147550912,0,0,0,56.644764435,-56.644764435,0.4432596513,0.2465753425,0.1408001245,0.1313823163,0.06688778331,0.01913073044,0.4746906637,0.04222536187,0.9331122167,0.5710227273,0.2465753425,0.3721199071,9.233408324,0.8942925089,0.9022808464,12.279069767,0.1094292502,24.812992126,0,1.5888494,0,9.928902628,0.145611152,0.8980254936,0.8120469883,3.019995001,0.5503554502,0.2796544209,0.90425828,0.1094292502,1.306545455,-10.444767442,6.141880342,0.5503554502,20.072508436,20.072508436,5.555560399,10.571362559,21.969172053,19.865805733,19.865805733,-0.4017117773,5.555560399,0.01301524395,43.240851476,20.072508436,12.77
2021-12-31,WU,2021-10-29,18.5,18.64,18.18,18.22,15.61,5164300,5164300,-0.28,-1.51,18.35,-0.0151,18.852,19.508,19.894,20.0795,18.784394272,19.287178014,19.596156397,19.813371317,18.621333333,19.076909091,19.471916667,19.70952381,18.275315193,18.595069443,18.893251379,19.087087301,18.189703073,18.283461958,18.553042691,18.799736429,-97.51552795,-98.734177215,-98.757763975,-98.757763975,7.88877663,19.424176711,25.087751905,28.242265746,63.766070435,36.791306125,32.635227775,32.444231928,0.5048722611,0.8590552951,0.9151743003,0.8574816325,-9.89,2.014686956,0.9147550912,0.9147550912,0,0,0,56.644764435,-56.644764435,0.4432596513,0.2465753425,0.1408001245,0.1313823163,0.06688778331,0.01913073044,0.4746906637,0.04222536187,0.9331122167,0.5710227273,0.2465753425,0.3721199071,9.233408324,0.8942925089,0.9022808464,12.279069767,0.1094292502,24.812992126,0,1.5888494,0,9.928902628,0.145611152,0.8980254936,0.8120469883,3.019995001,0.5503554502,0.2796544209,0.90425828,0.1094292502,1.306545455,-10.444767442,6.141880342,0.5503554502,20.072508436,20.072508436,5.555560399,10.571362559,21.969172053,19.865805733,19.865805733,-0.4017117773,5.555560399,0.01301524395,43.240851476,20.072508436,-13.17
2021-09-30,WU,2021-09-30,20.76,20.88,20.21,20.22,17.32,4874100,4874100,-0.54,-2.6,20.44,-0.026,20.534,20.398,20.698,20.9085,20.484781554,20.571327779,20.708593643,20.854908774,20.540666667,20.432363636,20.526583333,20.655571429,20.450000728,20.34946419,20.302655028,20.299457109,20.462360176,20.423782887,20.329371286,20.282394819,-92.929292929,-73.026315789,-80.097087379,-80.568720379,35.013327833,37.163396827,37.258641787,37.422139937,31.368208147,34.164073821,38.830261924,38.366218126,0.2560937328,0.3295694161,0.5192841226,0.5835089974,-6.56,1.748108714,0.7028579434,0.7028579434,0,0,0,55.354811832,-55.354811832,0.4401772526,0.2476871647,0.2266189847,0.1809064759,0.2017152659,0.02623154098,0.6313076506,0.04280302013,0.7982847341,0.9149403641,0.2476871647,0.3215646489,7.73901248,0.8811427834,0.8855705948,12.39688716,0.1179625605,24.066739012,0,1.625874915,0,9.781749049,0.1450005636,0.8282057593,0.7423086389,2.469603741,0.4091104426,0.2616030475,0.8962852897,0.1179625605,2.804166667,-9.641833811,5.580431177,0.4091104426,22.288079219,22.288079219,6.386835108,8.826155995,27.239343501,24.414222883,24.414222883,1.588708079,6.386835108,0.01158801303,27.312309362,22.288079219,-9.89
2021-09-30,WU,2021-08-31,21.27,21.65,21.23,21.64,18.33,4144500,4144500,0.37,1.74,21.51,0.0174,21.556,21.633,21.910666667,22.055,21.568897374,21.713067969,21.873729379,22.022247836,21.528,21.582363636,21.708416667,21.843095238,21.485603471,21.420921461,21.438121462,21.483826002,21.532428418,21.43390946,21.383885154,21.391734489,-44.594594595,-62.385321101,-73.885350318,-75.882352941,47.792932041,40.186747911,38.820726752,38.898101926,62.839624379,53.835551737,44.92175324,38.225588283,0.1689496967,0.1598780785,0.4182737009,0.4565249172,-6.76,1.748108714,0.7028579434,0.7028579434,0,0,0,55.354811832,-55.354811832,0.4401772526,0.2476871647,0.2266189847,0.1809064759,0.2017152659,0.02623154098,0.6313076506,0.04280302013,0.7982847341,0.9149403641,0.2476871647,0.3215646489,7.73901248,0.8811427834,0.8855705948,12.39688716,0.1179625605,24.066739012,0,1.625874915,0,9.781749049,0.1450005636,0.8282057593,0.7423086389,2.469603741,0.4091104426,0.2616030475,0.8962852897,0.1179625605,2.804166667,-9.641833811,5.580431177,0.4091104426,22.288079219,22.288079219,6.386835108,8.826155995,27.239343501,24.414222883,24.414222883,1.588708079,6.386835108,0.01158801303,27.312309362,22.288079219,-6.56
2021-09-30,WU,2021-07-30,23.17,23.37,23.11,23.21,19.66,3988300,3988300,0.04,0.17264,23.23,0.0017264,23.274,23.135,23.236,23.212,23.226658288,23.219989377,23.236915196,23.281544032,23.242666667,23.208363636,23.21125,23.215380952,23.234720329,23.215212659,23.148319774,23.068666866,23.229416496,23.256978612,23.260827306,23.208114299,-66.666666667,-31.111111111,-43.119266055,-43.119266055,49.087533176,48.100842915,46.540393355,45.789450668,21.821705098,21.820741263,24.858131991,23.480699545,0.09090654542,0.1903286631,0.2236008348,0.2131103001,1.04,1.748108714,0.7028579434,0.7028579434,0,0,0,55.354811832,-55.354811832,0.4401772526,0.2476871647,0.2266189847,0.1809064759,0.2017152659,0.02623154098,0.6313076506,0.04280302013,0.7982847341,0.9149403641,0.2476871647,0.3215646489,7.73901248,0.8811427834,0.8855705948,12.39688716,0.1179625605,24.066739012,0,1.625874915,0,9.781749049,0.1450005636,0.8282057593,0.7423086389,2.469603741,0.4091104426,0.2616030475,0.8962852897,0.1179625605,2.804166667,-9.641833811,5.580431177,0.4091104426,22.288079219,22.288079219,6.386835108,8.826155995,27.239343501,24.414222883,24.414222883,1.588708079,6.386835108,0.01158801303,27.312309362,22.288079219,-6.76
2021-06-30,WU,2021-06-30,22.99,23.05,22.81,22.97,19.46,3227400,3227400,-0.02,-0.08699435,22.94,-0.0008699435,23.15,23.238,23.700666667,24.0185,23.119417966,23.362119895,23.591261402,23.780232887,23.080666667,23.165090909,23.364416667,23.599238095,22.948724757,22.916746953,23.006951623,23.132894911,22.983696025,22.874492129,22.844438019,22.879460278,-76.315789474,-88.079470199,-92.682926829,-92.941176471,34.622970053,34.94162612,36.487711343,38.209888213,52.092073163,38.471626564,29.504370034,22.851318586,0.2219008788,0.2299043279,0.6978965221,0.8231723696,-6.13,0.8927017424,0.8927017424,0.3921792168,75.143056525,0,75.143056525,59.590728477,15.552328048,0.4145925409,0.1976428627,0.2016748081,0.1725207413,0.1445597847,0.02478252637,0.7771568285,0.06861003445,0.8554402153,1.020400157,0.1976428627,0.3337900001,10.467341949,0.9051389947,0.9127958332,9.95703125,0.05796182595,31.359063919,1.197715453,1.51030206,0,9.120933522,0.1436495472,0.4243830931,0.3061324212,8.847788908,0.4350561798,0.1346824843,0.7213586644,0.05796182595,0.6554716981,-3.588842975,3.588842975,0.4350561798,32.838354873,32.838354873,7.289773591,10.563619101,75.032889066,54.12562464,54.12562464,0.4647992404,7.289773591,0.01029609681,30.279581014,32.838354873,1.04
2021-06-30,WU,2021-05-28,24.7,24.77,24.41,24.47,20.53,2545300,2545300,-0.23,-0.93117,24.55,-0.0093117,24.518,24.618,24.773333333,24.925,24.535716004,24.645405833,24.774639693,24.877731378,24.51,24.551818182,24.623583333,24.723095238,24.476716672,24.409124856,24.439062966,24.554144009,24.508161896,24.434054445,24.324595395,24.289104934,-55.223880597,-67.741935484,-83.425414365,-83.783783784,40.553391845,40.411823414,42.44629107,44.545609287,45.025017757,33.954932645,24.394609515,19.319674482,0.1416192077,0.1826909959,0.3843204681,0.4549450516,-5.01,0.8927017424,0.8927017424,0.3921792168,75.143056525,0,75.143056525,59.590728477,15.552328048,0.4145925409,0.1976428627,0.2016748081,0.1725207413,0.1445597847,0.02478252637,0.7771568285,0.06861003445,0.8554402153,1.020400157,0.1976428627,0.3337900001,10.467341949,0.9051389947,0.9127958332,9.95703125,0.05796182595,31.359063919,1.197715453,1.51030206,0,9.120933522,0.1436495472,0.4243830931,0.3061324212,8.847788908,0.4350561798,0.1346824843,0.7213586644,0.05796182595,0.6554716981,-3.588842975,3.588842975,0.4350561798,32.838354873,32.838354873,7.289773591,10.563619101,75.032889066,54.12562464,54.12562464,0.4647992404,7.289773591,0.01029609681,30.279581014,32.838354873,-6.13
2021-06-30,WU,2021-04-30,26.35,26.39,25.71,25.76,21.61,3822900,3822900,-0.59,-2.24,25.95,-0.0224,26.184,26.164,25.958,25.753,26.096497969,26.047240607,25.919246426,25.779360453,26.118,26.163090909,26.1025,25.982904762,26.050449707,26.244778832,26.305120867,26.312902513,25.936041909,26.144791606,26.270797718,26.32018172,-94.444444444,-94.444444444,-54.140127389,-45.698924731,34.198626058,48.837257993,53.473414312,55.255778403,52.4686027,38.143606378,32.815449682,29.657413751,0.2241963425,0.1829863383,0.3645490365,0.4769287158,4.46,0.8927017424,0.8927017424,0.3921792168,75.143056525,0,75.143056525,59.590728477,15.552328048,0.4145925409,0.1976428627,0.2016748081,0.1725207413,0.1445597847,0.02478252637,0.7771568285,0.06861003445,0.8554402153,1.020400157,0.1976428627,0.3337900001,10.467341949,0.9051389947,0.9127958332,9.95703125,0.05796182595,31.359063919,1.197715453,1.51030206,0,9.120933522,0.1436495472,0.4243830931,0.3061324212,8.847788908,0.4350561798,0.1346824843,0.7213586644,0.05796182595,0.6554716981,-3.588842975,3.588842975,0.4350561798,32.838354873,32.838354873,7.289773591,10.563619101,75.032889066,54.12562464,54.12562464,0.4647992404,7.289773591,0.01029609681,30.279581014,32.838354873,-5.01
2021-03-31,WU,2021-03-31,24.88,24.97,24.43,24.66,20.69,3905200,3905200,-0.22,-0.88424,24.69,-0.0088424,24.872,24.744,24.759333333,24.682,24.777289568,24.746206781,24.668966746,24.567129843,24.831333333,24.766545455,24.768583333,24.75752381,24.774503248,24.850736676,24.928409448,24.979896903,24.739113833,24.776138582,24.834869048,24.911659082,-63.157894737,-57.6,-57.6,-42.97188755,46.287696746,51.180316485,53.186341906,54.147362485,19.857128012,24.91114534,26.489918624,25.132506578,0.2570136183,0.2888321312,0.2762478758,0.4081984811,6.2,1.011052984,1.011052984,0.4457774456,94.410743802,0,94.410743802,65.434844193,28.975899609,0.4165289256,0.1923966942,0.1676859504,0.1502479339,0.1039921143,0.01958840642,0.8308957952,0.05547612239,0.8960078857,0.8715635739,0.1923966942,0.3480767159,14.764625229,0.9365668396,0.9365668396,8.197183099,0.05441882062,42.41773309,0.9532813362,1.375413988,0,8.350586611,0.1303738821,0.4270099587,0.1916444013,9.403692009,0.5319031903,0.1452892562,0.4488054608,0.05441882062,0,-1.814241486,-879,0.5319031903,46.400923218,46.400923218,8.39051405,13.961113861,128.67581749,57.750409556,57.750409556,6.00327896,8.39051405,0.009524726959,39.046090622,46.400923218,4.46
2021-03-31,WU,2021-02-26,23.53,23.66,23.17,23.22,19.3,4363000,4363000,-0.31,-1.32,23.35,-0.0132,23.552,23.693,23.57,23.3505,23.495552952,23.525735269,23.451536599,23.352950392,23.474,23.597454545,23.61475,23.540285714,23.385259961,23.603903618,23.71217338,23.735434253,23.289542451,23.452991602,23.632491009,23.741339836,-85.106382979,-88.13559322,-79.120879121,-59.504132231,37.071131193,46.961116608,50.520849465,51.905017231,27.543154855,29.054229582,26.160475941,21.851549804,0.26010767,0.2616123086,0.2997999333,0.4765655779,4.27,1.011052984,1.011052984,0.4457774456,94.410743802,0,94.410743802,65.434844193,28.975899609,0.4165289256,0.1923966942,0.1676859504,0.1502479339,0.1039921143,0.01958840642,0.8308957952,0.05547612239,0.8960078857,0.8715635739,0.1923966942,0.3480767159,14.764625229,0.9365668396,0.9365668396,8.197183099,0.05441882062,42.41773309,0.9532813362,1.375413988,0,8.350586611,0.1303738821,0.4270099587,0.1916444013,9.403692009,0.5319031903,0.1452892562,0.4488054608,0.05441882062,0,-1.814241486,-879,0.5319031903,46.400923218,46.400923218,8.39051405,13.961113861,128.67581749,57.750409556,57.750409556,6.00327896,8.39051405,0.009524726959,39.046090622,46.400923218,6.2
2021-03-31,WU,2021-01-29,22.78,23.14,22.24,22.27,18.51,5580700,5580700,-0.51,-2.24,22.55,-0.0224,22.778,22.424,22.436666667,22.417,22.606865044,22.524821082,22.458877808,22.406665898,22.726,22.569272727,22.466916667,22.46352381,22.64938023,22.663785968,22.618837674,22.590952818,22.57258735,22.707180889,22.669756871,22.632124198,-74.641148325,-69.026548673,-69.026548673,-69.026548673,40.615006924,47.60879246,49.388324942,50.107688219,33.780714007,22.214813253,16.572776055,13.089323374,0.2921917179,0.4246692831,0.456518224,0.4779654799,1.5,1.011052984,1.011052984,0.4457774456,94.410743802,0,94.410743802,65.434844193,28.975899609,0.4165289256,0.1923966942,0.1676859504,0.1502479339,0.1039921143,0.01958840642,0.8308957952,0.05547612239,0.8960078857,0.8715635739,0.1923966942,0.3480767159,14.764625229,0.9365668396,0.9365668396,8.197183099,0.05441882062,42.41773309,0.9532813362,1.375413988,0,8.350586611,0.1303738821,0.4270099587,0.1916444013,9.403692009,0.5319031903,0.1452892562,0.4488054608,0.05441882062,0,-1.814241486,-879,0.5319031903,46.400923218,46.400923218,8.39051405,13.961113861,128.67581749,57.750409556,57.750409556,6.00327896,8.39051405,0.009524726959,39.046090622,46.400923218,4.27
2020-12-31,WU,2020-12-31,21.87,21.95,21.64,21.94,18.24,1874100,1874100,0.07,0.32007,21.84,0.0032007,21.774,22.03,22.103333333,22.0495,21.83977102,21.926586552,21.970234824,21.974136797,21.789333333,21.851090909,21.9915,22.027857143,21.784809718,21.798801203,21.915521952,22.003738907,21.84187024,21.705749795,21.75928739,21.885940268,-31.818181818,-75.935828877,-75.935828877,-75.935828877,51.771701661,49.18647214,49.901839246,50.172799718,19.107925334,10.730224348,8.97686236,8.398957927,0.1238709005,0.4688069965,0.4296923964,0.3979255584,-2.75,0.9988809624,3.184990908,0.9988809624,80.326309168,-165.003951528,-84.67764236,59.379610116,-144.057252476,0.4030507942,0.1785658122,0.1564711433,0.1392514546,0.1100502513,0.0186493687,0.9490889603,0.02815347425,0.8899497487,0.8762659621,0.1785658122,0.3314132873,16.86602358,0.9426516688,0.9440278361,8.081850534,0.09274911032,50.891211147,1.120429918,1.515671791,-0.5454414829,8.456117021,0.1339258448,0.7090114161,0.5863492835,8.304104931,0.5223037832,0.2295172197,0.8269955464,0.09274911032,3.64875,-5.78019802,6.95,0.5223037832,48.406741693,48.406741693,7.102294386,12.750844156,37.417970174,30.94449469,30.94449469,-0.5492671329,7.102294386,0.01024057264,46.9911845,48.406741693,1.5
2020-12-31,WU,2020-11-30,22.44,22.62,22.23,22.56,18.57,7678000,7678000,0.12,0.53476,22.47,0.0053476,22.286,21.909,21.688,21.397,22.297713771,21.978284019,21.788635434,21.68650631,22.454666667,22.088545455,21.898416667,21.728904762,22.617651597,22.422414831,22.179610893,21.952096005,22.669675275,22.631182863,22.518964895,22.348673337,-14.659685864,-13.658536585,-12.727272727,-8.722741433,71.820035191,63.095462444,58.865635337,56.433487837,32.491047818,18.895795787,15.971500856,15.501512287,0.4757982766,0.5580403211,0.5764280817,0.7187426521,16.05,0.9988809624,3.184990908,0.9988809624,80.326309168,-165.003951528,-84.67764236,59.379610116,-144.057252476,0.4030507942,0.1785658122,0.1564711433,0.1392514546,0.1100502513,0.0186493687,0.9490889603,0.02815347425,0.8899497487,0.8762659621,0.1785658122,0.3314132873,16.86602358,0.9426516688,0.9440278361,8.081850534,0.09274911032,50.891211147,1.120429918,1.515671791,-0.5454414829,8.456117021,0.1339258448,0.7090114161,0.5863492835,8.304104931,0.5223037832,0.2295172197,0.8269955464,0.09274911032,3.64875,-5.78019802,6.95,0.5223037832,48.406741693,48.406741693,7.102294386,12.750844156,37.417970174,30.94449469,30.94449469,-0.5492671329,7.102294386,0.01024057264,46.9911845,48.406741693,-2.75
2020-12-31,WU,2020-10-30,20.63,20.68,19.07,19.44,16,8116200,8116200,-1.19,-5.77,19.73,-0.0577,20.568,21.211,21.474666667,21.595,20.483870412,20.968251823,21.219218706,21.388730597,20.311333333,20.868909091,21.154,21.335761905,19.91414975,20.379941922,20.66622954,20.825973335,19.70709584,20.038199809,20.376860416,20.58477547,-86.24535316,-89.244186047,-89.244186047,-89.664804469,22.154913042,27.36411969,30.628802332,33.131751535,47.715679736,30.73820747,25.543057801,20.973856364,0.6682334921,0.8126555236,0.771801932,0.7174015612,-9.29,0.9988809624,3.184990908,0.9988809624,80.326309168,-165.003951528,-84.67764236,59.379610116,-144.057252476,0.4030507942,0.1785658122,0.1564711433,0.1392514546,0.1100502513,0.0186493687,0.9490889603,0.02815347425,0.8899497487,0.8762659621,0.1785658122,0.3314132873,16.86602358,0.9426516688,0.9440278361,8.081850534,0.09274911032,50.891211147,1.120429918,1.515671791,-0.5454414829,8.456117021,0.1339258448,0.7090114161,0.5863492835,8.304104931,0.5223037832,0.2295172197,0.8269955464,0.09274911032,3.64875,-5.78019802,6.95,0.5223037832,48.406741693,48.406741693,7.102294386,12.750844156,37.417970174,30.94449469,30.94449469,-0.5492671329,7.102294386,0.01024057264,46.9911845,48.406741693,16.05
2020-09-30,WU,2020-09-30,21.8,22.02,21.29,21.43,17.64,4639400,4639400,-0.37,-1.7,21.58,-0.017,21.66,21.892,22.041333333,22.3075,21.681056708,21.874497791,22.071142977,22.233906786,21.660666667,21.731272727,21.88025,22.010190476,21.541565356,21.507198437,21.558634977,21.696882759,21.554319701,21.508705175,21.415890971,21.381033166,-67.272727273,-81.151832461,-81.151832461,-88.03986711,32.140898105,34.204372365,36.853430188,39.580903253,38.174853393,31.725509672,22.113329054,15.916198121,0.2005991027,0.4284576992,0.4194578511,0.6354752159,-9.16,0.9637076706,0.9637076706,0.3179510661,75.918951132,0,75.918951132,57.015380352,18.90357078,0.4265395312,0.2266189909,0.2073897497,0.1816448153,0.124137931,0.02589722675,3.40685544,0.07497174102,0.875862069,0.9151472651,0.2266189909,0.3439935653,45.253353204,0.9780259366,0.9783799459,10.113475177,0.07831384818,131.55290611,1.185474755,1.578521435,0,8.067307692,0.1425706906,0.5777453839,0.5240524781,9.181729835,0.4063867017,0.1889551053,0.9070647603,0.07831384818,4.756,-10.760180995,3.358757062,0.4063867017,131.454366617,131.454366617,7.008810489,9.646312336,40.892851182,37.092464256,37.092464256,0.2212977536,7.008810489,0.01053217767,29.877658707,131.454366617,-9.29
2020-09-30,WU,2020-08-31,24.01,24.01,23.58,23.59,19.22,4053000,4053000,-0.42,-1.75,23.73,-0.0175,23.84,23.746,23.673333333,23.579,23.772687842,23.735341314,23.656326557,23.553709737,23.802666667,23.779818182,23.748666667,23.683571429,23.766935473,23.848585089,23.91685235,23.972192643,23.711855871,23.789823715,23.824314458,23.890511731,-98.275862069,-65.517241379,-57,-57.037037037,39.215697602,50.385726261,53.741658205,54.899286149,21.859885062,13.344903794,11.489431312,10.324865408,0.1297690256,0.1920520763,0.2377580469,0.3639491723,-2.84,0.9637076706,0.9637076706,0.3179510661,75.918951132,0,75.918951132,57.015380352,18.90357078,0.4265395312,0.2266189909,0.2073897497,0.1816448153,0.124137931,0.02589722675,3.40685544,0.07497174102,0.875862069,0.9151472651,0.2266189909,0.3439935653,45.253353204,0.9780259366,0.9783799459,10.113475177,0.07831384818,131.55290611,1.185474755,1.578521435,0,8.067307692,0.1425706906,0.5777453839,0.5240524781,9.181729835,0.4063867017,0.1889551053,0.9070647603,0.07831384818,4.756,-10.760180995,3.358757062,0.4063867017,131.454366617,131.454366617,7.008810489,9.646312336,40.892851182,37.092464256,37.092464256,0.2212977536,7.008810489,0.01053217767,29.877658707,131.454366617,-9.16
